fsa,electric,hev_sedan,hev_suv,ice_sedan,ice_suv,ice_van/pickup
G1E,0.0017885395886358946,0.00681020843365206,0.002476439430418931,0.5701313888697805,0.3106555685492192,0.10813785512829333
G1G,0.002145922746781116,0.009298998569384835,0.004363376251788269,0.5261802575107296,0.34434907010014304,0.1136623748211731
G1H,0.0013075150986862586,0.007346989602141835,0.0035489695535769875,0.5878214307950937,0.29973227071788805,0.10024282423261316
G1J,0.00151367715428695,0.0073521461779651855,0.0019461563412260785,0.6228781489890799,0.2677046167153206,0.09860525462212132
G1K,0.0022984731571170577,0.010343129207026762,0.004761122968313906,0.5803644721720571,0.30668198982104744,0.0955508126744377
G1L,0.000988250796090919,0.007686395080707148,0.0027451411002525528,0.62369605797738,0.269902272976831,0.09498188206873834
G1M,0.0018244475978106628,0.007095073991485911,0.002533954996959254,0.5777417393067099,0.3160348672207582,0.0947699168862761
G1N,0.0006161429451632779,0.006469500924214418,0.0021565003080714724,0.5970425138632163,0.28650646950092423,0.10720887245841035
G1P,0.0015628488501897744,0.005581603036392052,0.0022326412145568207,0.576579593659299,0.29984371511498104,0.11419959812458139
G1R,0.002768439786434645,0.01107375914573858,0.0031639311844967374,0.5639707336365434,0.3428910421198339,0.07613209412695274
G1S,0.004415434824342484,0.014494144749472068,0.008350931080821656,0.5530812056056825,0.3517949702438088,0.06786331349587253
G1T,0.011430164482854754,0.015611931976582102,0.007805965988291051,0.45135210482297183,0.4438249233342626,0.06997490939503763
G1V,0.002624015994002249,0.009996251405722854,0.003998500562289142,0.6296388854179683,0.28526802449081595,0.06847432212920154
G1W,0.0042480115690527835,0.01428054953000723,0.0070498915401301515,0.5510665220535069,0.34345625451916123,0.07989877078814173
G1X,0.003454612274898934,0.009628812936420433,0.004630650496141125,0.5849320102903345,0.3225284821756707,0.07482543182653437
G1Y,0.006018579091979589,0.013214706267172575,0.006411095119717388,0.4910375506999869,0.39683370404291507,0.08648436477822845
G2A,0.0020522791099589544,0.008749189889825017,0.004212572909915748,0.49967595593000647,0.36087707928278245,0.12443292287751134
G2B,0.002117896223085069,0.006918460995411225,0.003882809742322626,0.5276385457112601,0.3435227673843982,0.11591951994352277
G2C,0.002940352842341081,0.008961075329039486,0.003920470456454775,0.5534864183702044,0.3490618874264912,0.08162979557546905
G2E,0.002674007078254031,0.006763664962642548,0.003224537947306331,0.5063311049941015,0.35878883208808493,0.1222178529296107
G2G,0.002712348322626695,0.010563882940756603,0.0037116345467523197,0.5147751605995717,0.3461812990720914,0.12205567451820129
G2H,0.0,0.0,0.0,1.0,0.0,0.0
G2J,0.0026997840172786176,0.005399568034557235,0.004859611231101512,0.6031317494600432,0.31965442764578833,0.0642548596112311
G2K,0.003443051921222972,0.010466877840517835,0.0044071064591654045,0.5307808841757333,0.37391543864481475,0.07698664095854565
G2L,0.002793296089385475,0.008147113594040968,0.005237430167597765,0.5181564245810056,0.35986964618249534,0.10579608938547486
G2M,0.003675344563552833,0.007044410413476264,0.003675344563552833,0.4845329249617152,0.36447166921898927,0.13660030627871364
G2N,0.001206030150753769,0.007035175879396985,0.0026130653266331657,0.47457286432160806,0.36180904522613067,0.1527638190954774
G2P,0.0,0.0,0.0,1.0,0.0,0.0
G2R,0.0,0.0,0.0,0.0,1.0,0.0
G2S,0.0,0.0,0.0,1.0,0.0,0.0
G3A,0.005017921146953405,0.012345679012345678,0.004221425726802071,0.4744723217841497,0.3925925925925926,0.11135005973715652
G3B,0.007002528690916164,0.011281851779809376,0.007586072748492511,0.40147831161252673,0.4429099397004474,0.12974129546780783
G3C,0.003908794788273616,0.009609120521172639,0.006514657980456026,0.41596091205211727,0.38355048859934854,0.18045602605863192
G3E,0.0013540256223310073,0.005936881574835955,0.004791167586709718,0.5073429851057182,0.36152484116237893,0.11905009894802625
G3G,0.0021661766981278044,0.004796534117282996,0.0015472690700912889,0.4782608695652174,0.34627881788643045,0.16695033266285006
G3H,0.001212856276531231,0.005912674348089751,0.002122498483929654,0.4884778653729533,0.3286840509399636,0.17359005457853244
G3J,0.0016930891180544866,0.006772356472217946,0.0013852547329536709,0.5176235185470217,0.3295367092504233,0.1429890718793289
G3K,0.002748432534570128,0.005582753585845573,0.0030060980846860776,0.5096624581293481,0.34664605342265736,0.13235420424289274
G3L,0.0005369127516778523,0.004697986577181208,0.002953020134228188,0.4393288590604027,0.3130201342281879,0.23946308724832216
G3M,0.0011611704598235022,0.006734788666976312,0.002786809103576405,0.5336739433348816,0.3211797491871807,0.13446353924756155
G3N,0.003127792672028597,0.008340780458742925,0.002234137622877569,0.42940125111706884,0.3632707774798928,0.19362526064938934
G3P,0.0,0.0,0.0,1.0,0.0,0.0
G3S,0.004761904761904762,0.009523809523809525,0.004761904761904762,0.430952380952381,0.3523809523809524,0.1976190476190476
G3T,0.0,0.0,0.0,1.0,0.0,0.0
G3X,0.0,0.0,0.0,1.0,0.0,0.0
G3Z,0.0011595547309833025,0.003942486085343228,0.0018552875695732839,0.45106679035250463,0.3647959183673469,0.17717996289424862
G4A,0.0,0.00303951367781155,0.0,0.48530901722391084,0.32674772036474165,0.18490374873353596
G4N,0.0,0.0,0.0,0.0,1.0,0.0
G4R,0.0010689470871191875,0.005522893283449136,0.0036522358809905576,0.4120791020844468,0.345180830215571,0.2324959914484233
G4S,0.0008915304606240713,0.005052005943536404,0.001188707280832095,0.43031203566121845,0.29836552748885586,0.26419019316493314
G4T,0.0010145417653026716,0.002141810393416751,0.0009018149024912637,0.3704204711982865,0.3611768684477511,0.26434449329275167
G4V,0.0012121212121212121,0.0007272727272727272,0.0019393939393939393,0.4317575757575758,0.3166060606060606,0.24775757575757576
G4W,0.0009243212016175621,0.004043905257076834,0.0020797227036395147,0.47637203928365107,0.326632004621606,0.189948006932409
G4X,0.0006865437426441742,0.003530796390741467,0.0013730874852883484,0.4503726951745783,0.30914083954491955,0.23489603766182818
G4Z,0.0006575702778234424,0.005096169653131678,0.0037810290974847937,0.42495479204339964,0.30133157981259245,0.264178859115568
G5A,0.0005773672055427252,0.003079291762894534,0.003464203233256351,0.47151655119322555,0.3242879137798306,0.19707467282525018
G5B,0.0007888509071785432,0.003944254535892716,0.002892453326321325,0.3836444911911649,0.3121220089403103,0.29660794109913224
G5C,0.00014336917562724014,0.005017921146953405,0.002867383512544803,0.43727598566308246,0.2939068100358423,0.2607885304659498
G5H,0.0007479431563201197,0.004986287708800797,0.0014958863126402393,0.5043630017452007,0.3044128646222887,0.18399401645474944
G5J,0.0007953340402969247,0.004506892895015907,0.001855779427359491,0.41808059384941676,0.33960763520678683,0.23515376458112408
G5L,0.002406813132559862,0.008516415699827203,0.0022833868180696126,0.5315971365095038,0.32652431498395457,0.12867193285608491
G5M,0.0018040772145047808,0.007216308858019123,0.006314270250766733,0.4576943893198629,0.37578928378134585,0.15118167057550064
G5N,0.0024608894357532078,0.008085779574617683,0.003691334153629812,0.4273158727368606,0.3649147477588328,0.19353137634030584
G5R,0.001616058518329506,0.006719401207791103,0.0028068384792038787,0.5065918176405546,0.33826656459981286,0.14399931955430806
G5T,0.0016260162601626016,0.007046070460704607,0.0032520325203252032,0.46070460704607047,0.2970189701897019,0.23035230352303523
G5V,0.000850099178237461,0.004958911873051856,0.001700198356474922,0.5228109946160385,0.31156134882402947,0.15811844715216775
G5X,0.0009727626459143969,0.00316147859922179,0.0026750972762645915,0.5092412451361867,0.30690661478599224,0.17704280155642024
G5Y,0.0014746296668677525,0.005295261076479657,0.0014746296668677525,0.5434010322407669,0.3046450834506334,0.14370936389838462
G5Z,0.0017609509134932863,0.00572309046885318,0.002421307506053269,0.4800792427911072,0.35417125247633724,0.15584415584415584
G6A,0.002124645892351275,0.0028328611898017,0.000708215297450425,0.49008498583569404,0.37889518413597734,0.1253541076487252
G6B,0.001589825119236884,0.006160572337042925,0.0011923688394276629,0.4841017488076312,0.33783783783783783,0.16911764705882354
G6C,0.0017709563164108619,0.004329004329004329,0.0025580480125934673,0.5074773711137347,0.3293978748524203,0.1544667453758363
G6E,0.0014636343165953614,0.005291600990767845,0.0014636343165953614,0.5367034451700068,0.31456879081288,0.1405088943931547
G6G,0.0010575124054339868,0.005938338892052387,0.0028471487838607336,0.537948425933458,0.3157081265761002,0.13650044740909462
G6H,0.0010294420424130121,0.0041177681696520484,0.00041177681696520483,0.5178093473337451,0.29524397776405187,0.18138768787317275
G6J,0.0026934011671405056,0.008080203501421516,0.0020948675744426157,0.4993266497082149,0.34191231482866974,0.14589256322011074
G6K,0.002971473851030111,0.009706814580031696,0.0045562599049128365,0.4837559429477021,0.37916006339144215,0.11984944532488113
G6L,0.0015696944328170784,0.007743825868564253,0.0010464629552113854,0.5146504813729594,0.30514859773964004,0.16984093763080788
G6P,0.002125581662549549,0.008387430344114436,0.002987303958177745,0.5839604756707072,0.2850577353938071,0.117481472970644
G6R,0.004416403785488959,0.007255520504731861,0.0022082018927444794,0.47728706624605677,0.32145110410094635,0.18738170347003155
G6S,0.0012091898428053204,0.009975816203143894,0.005441354292623942,0.5259975816203144,0.3346432889963724,0.12273276904474002
G6T,0.0025217147660409078,0.010647240123283833,0.004062762678621463,0.5292799103390305,0.3236200616419165,0.12986831045110675
G6V,0.002358623013421688,0.01005222665244005,0.004155669118885832,0.5574212388386589,0.3131914415679227,0.11282080080867075
G6W,0.002070531659096981,0.007681004541811381,0.0031391931605663907,0.5422121293080416,0.336628372962864,0.10826876836761956
G6X,0.0025201612903225806,0.0072244623655913975,0.002856182795698925,0.5845094086021505,0.30073924731182794,0.10215053763440861
G6Y,0.002402562733582488,0.009343299519487454,0.0037373198077949813,0.509076348104645,0.3609183128670582,0.11452215696743193
G6Z,0.002785334887938852,0.00777302759424796,0.002591009198082653,0.5045342660966446,0.3488146132918772,0.1335017489312087
G7A,0.004420333534257585,0.009376465072667605,0.005291005291005291,0.48858080503650125,0.37318330989217063,0.11914808117339763
G7B,0.0005389382915656157,0.005119913769873349,0.0019761070690739245,0.4692356058564628,0.30458995778316716,0.21853947722985717
G7C,0.0,0.0,0.0,0.0,0.0,1.0
G7E,0.0,0.0,0.0,1.0,0.0,0.0
G7G,0.0013448607108549472,0.004226705091258405,0.0021133525456292026,0.4803073967339097,0.3228626320845341,0.18914505283381364
G7H,0.0011155872327238922,0.006321660985435389,0.004028509451502944,0.4950108459869848,0.34112178493957235,0.1524016114037806
G7J,0.001003344481605351,0.0047937569676700115,0.002564102564102564,0.49687848383500555,0.3212931995540691,0.17346711259754738
G7K,0.002173913043478261,0.0,0.002173913043478261,0.4934782608695652,0.28043478260869564,0.2217391304347826
G7M,0.0,0.0,0.0,1.0,0.0,0.0
G7N,0.0018713450292397662,0.007251461988304094,0.0023391812865497076,0.4231578947368421,0.33169590643274854,0.2336842105263158
G7P,0.0014213197969543147,0.005076142131979695,0.002233502538071066,0.41786802030456854,0.310253807106599,0.2631472081218274
G7S,0.0014260814450958643,0.005942006021232768,0.00324829662494058,0.462763428933608,0.3389320234511171,0.1876881635240057
G7T,0.0,0.0059031877213695395,0.008264462809917356,0.4769775678866588,0.36363636363636365,0.14521841794569068
G7V,0.0,0.0,0.0,0.5,0.0,0.5
G7X,0.001474169978207922,0.005768491219074478,0.0017946417126009485,0.49198820664017434,0.30457633636713244,0.1943981540828099
G7Y,0.006382978723404255,0.00425531914893617,0.002127659574468085,0.41914893617021276,0.31063829787234043,0.2574468085106383
G7Z,0.0021482277121374865,0.006981740064446832,0.00322234156820623,0.4323308270676692,0.3458646616541353,0.20945220193340494
G8A,0.0018464785017145871,0.006858348720654181,0.0018464785017145871,0.48377736744922184,0.30255869163809024,0.2031126351886046
G8B,0.0012944052926794189,0.006543937868545951,0.0019416079390191284,0.4766287933266216,0.3080684596577017,0.20552279591543218
G8C,0.003816793893129771,0.005204718945176961,0.0024288688410825814,0.44344205412907706,0.3532269257460097,0.19188063844552394
G8E,0.0007710100231303007,0.0030840400925212026,0.0015420200462606013,0.44602929838087896,0.2702390131071704,0.27833461835003853
G8G,0.0011074197120708748,0.004798818752307124,0.0007382798080472499,0.4414913252122554,0.2938353636028055,0.25802879291251385
G8H,0.0010814151089139502,0.004480148308357794,0.0033987331994438435,0.42067047736752666,0.31809052989340336,0.2522786961223544
G8J,0.0,0.0037709976002742542,0.0013712718546451835,0.40863901268426467,0.29173808707576276,0.29448063078505315
G8K,0.0016289056715533836,0.007107952021323856,0.003257811343106767,0.40396860654523914,0.3154153709462461,0.26862135347253074
G8L,0.0003200341369746106,0.005333902282910177,0.0020268828675058673,0.40825688073394495,0.2996586302538938,0.28440366972477066
G8M,0.0011010184420589045,0.002477291494632535,0.0027525461051472614,0.39609138453069087,0.2802091935039912,0.31736856592347923
G8N,0.003432494279176201,0.005148741418764302,0.002288329519450801,0.4536613272311213,0.30205949656750575,0.2334096109839817
G8P,0.00043355733795794494,0.003251680034684587,0.0010838933448948623,0.3351398222414914,0.3286364621721223,0.3314545848688489
G8R,0.0,0.0,0.0,1.0,0.0,0.0
G8T,0.0015918872707977123,0.009079653322327692,0.0010612581805318083,0.5674193738576735,0.2908437002535228,0.1300041271151465
G8V,0.003737479443863059,0.010763940798325608,0.002242487666317835,0.5145761698310659,0.33084168037075795,0.13783824188966962
G8W,0.003629500580720093,0.013066202090592335,0.0021777003484320556,0.5240998838559814,0.3189605110336818,0.13806620209059234
G8X,0.0,0.0,0.0,1.0,0.0,0.0
G8Y,0.003084304318026045,0.01272887496328209,0.004014491334573583,0.553510232057182,0.3261039851170077,0.10055811220992852
G8Z,0.00224782242202866,0.010677156504636133,0.002950266928912616,0.6253161000280978,0.2610283787580781,0.0977802753582467
G9A,0.0016355589763324995,0.00846642293630941,0.0020203963825283816,0.6160284779680585,0.2632287858379834,0.10862035789878777
G9B,0.0040167364016736404,0.013138075313807531,0.0028451882845188284,0.5038493723849372,0.3430125523012552,0.13313807531380753
G9C,0.0035698348951361,0.011155734047300312,0.005800981704596163,0.5091477019187862,0.36635430611334224,0.10397144132083891
G9H,0.003300693145560568,0.010562218065793817,0.002750577621300473,0.5098470678842557,0.31081527120695346,0.162724172076136
G9N,0.0014298284205895293,0.007589089309282886,0.002089749230092389,0.5724813022437307,0.27650681918169817,0.13990321161460625
G9P,0.0017646260350210397,0.010994977602823402,0.0035292520700420794,0.5550427582462332,0.31016696077100586,0.11850142527487444
G9R,0.0031191515907673115,0.011852776044915784,0.0031191515907673115,0.47660636306924514,0.3119151590767311,0.1933873986275733
G9S,0.0,0.0,0.0,0.0,0.0,1.0
G9T,0.002089760175141805,0.008558065479152154,0.0028858592894815405,0.5231366305104985,0.30410986167777887,0.15921982286794706
G9W,0.0,0.0,0.0,0.0,1.0,0.0
G9X,0.0001518141794443601,0.003339911947775922,0.001669955973887961,0.3640504023075755,0.332624867162593,0.29816304842872327
G9Y,0.0,0.0,0.0,0.8,0.2,0.0
H0A,0.0,0.0,0.0,0.2857142857142857,0.5714285714285714,0.14285714285714285
H0B,0.0,0.0,0.0,1.0,0.0,0.0
H0H,0.0,0.0,0.0,1.0,0.0,0.0
H0J,0.0,0.0,0.0,1.0,0.0,0.0
H0K,0.0,0.0,0.0,0.0,1.0,0.0
H0L,0.0,0.0,0.0,1.0,0.0,0.0
H0M,0.0,0.010050251256281407,0.0,0.36683417085427134,0.34673366834170855,0.27638190954773867
H0N,0.0,0.0,0.0,1.0,0.0,0.0
H0P,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
H0R,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
H0S,0.0,0.0,0.0,0.5,0.5,0.0
H0W,0.0,0.0,0.0,1.0,0.0,0.0
H0X,0.0,0.0,0.0,0.0,1.0,0.0
H1A,0.002830522467272084,0.011086212996815663,0.004776506663521642,0.5663403703266895,0.31595707040924637,0.09900931713645478
H1B,0.003054678749618165,0.007127583749109052,0.002952856124630893,0.5723449750534568,0.3057733428367783,0.10874656348640668
H1C,0.0025075887554441073,0.011086181866173947,0.007654744621882011,0.5190708723769302,0.3783819453609608,0.08129866701860895
H1E,0.0016654330125832717,0.005227609178386381,0.005736491487786825,0.5431162102146558,0.36815321983715765,0.07610103626943006
H1G,0.0010533902533680767,0.006320341520208461,0.004934301713145201,0.5646726173975717,0.33115263070355383,0.0918667184121528
H1H,0.000944424264438794,0.006974209952778787,0.005012713403559753,0.5598256447511806,0.3324373410824555,0.09480566654558663
H1J,0.0015741833923652105,0.009641873278236915,0.005509641873278237,0.5932703659976387,0.32290436835891384,0.0670995670995671
H1K,0.0030943445914806767,0.010797287510698531,0.007373757324379485,0.5417736519849892,0.3477516623872539,0.08920929620119823
H1L,0.002525429673798667,0.00904945633111189,0.004349351104875482,0.5642932304454578,0.3227639424763241,0.09701858996843213
H1M,0.0024618805590851333,0.010641677255400253,0.0044472681067344345,0.5729828462515884,0.33735705209656924,0.07210927573062262
H1N,0.001750291715285881,0.009801633605600933,0.004317386231038506,0.5768961493582264,0.3176196032672112,0.0896149358226371
H1P,0.0010739856801909309,0.005489260143198091,0.004176610978520286,0.5247016706443914,0.3807875894988067,0.0837708830548926
H1R,0.0009704389369961183,0.00477754553598089,0.0038071065989847717,0.5407584353538369,0.36645267243953417,0.08323380113466707
H1S,0.001246165644171779,0.005655674846625767,0.0023006134969325155,0.5703604294478528,0.34183282208588955,0.07860429447852761
H1T,0.0026899798251513113,0.01000336247478144,0.005632145258910558,0.5695191661062542,0.3328009414929388,0.07935440484196368
H1V,0.0026639040994524197,0.011099600414385083,0.004143850821370431,0.5992304277046027,0.3056089980760693,0.07725321888412018
H1W,0.001950981587611267,0.01194976222411901,0.0043897085721253505,0.5867577124740885,0.29910986465065237,0.09584197049140349
H1X,0.0021726249259332413,0.010961880308117717,0.004740272565672526,0.5754493383369543,0.32362235828560143,0.08305352557772072
H1Y,0.003481747204051488,0.011500316522473096,0.006752479426039249,0.556341000211015,0.3355138214813252,0.086410635155096
H1Z,0.00025709143885508615,0.005227525923386751,0.0043705544605364645,0.5428914217156569,0.3504156311594824,0.09683777530208244
H2A,0.001575299306868305,0.005671077504725898,0.003780718336483932,0.5593887838689351,0.32262129804662887,0.10696282293635791
H2B,0.003354236546594721,0.009187691410237713,0.005979291235234068,0.5543240484176754,0.3427154732390258,0.08443925915123232
H2C,0.0035109143642192034,0.009006258586475347,0.007632422530911311,0.5579300870096169,0.3347580522057701,0.08716226530300718
H2E,0.0031064670996893535,0.00861338604913866,0.005083309799491669,0.5687658853431234,0.31855408076814457,0.0958768709404123
H2G,0.0019106407995296885,0.013815402704291593,0.007348618459729571,0.5476190476190477,0.33142269253380363,0.09788359788359788
H2H,0.002620545073375262,0.014150943396226415,0.008123689727463312,0.5356394129979035,0.3508909853249476,0.08857442348008386
H2J,0.005312298776561494,0.01497102382485512,0.009175788795878943,0.5222150676110754,0.3684803605924018,0.0798454603992273
H2K,0.002227791701475912,0.012949039264828738,0.0037593984962406013,0.5811751601225286,0.3150932887774993,0.0847953216374269
H2L,0.0041856232939035485,0.014012738853503185,0.004731574158325751,0.553776160145587,0.3546860782529572,0.06860782529572339
H2M,0.004315417810906237,0.010330848698836145,0.006276971361318164,0.5844121877860599,0.32143324179416766,0.07323133254871192
H2N,0.0004224757076468103,0.008027038445289396,0.0038022813688212928,0.5538656527249683,0.34643008027038447,0.08745247148288973
H2P,0.0030375352571056628,0.011282273812106747,0.004990236493816446,0.5558689520503363,0.3315252766326752,0.09329572575395964
H2R,0.0036717752234993613,0.015006385696040868,0.00590676883780332,0.55970625798212,0.3326947637292465,0.08301404853128991
H2S,0.00311262026032824,0.012733446519524618,0.006508205998868138,0.5417374080362196,0.3479060554612337,0.08800226372382569
H2T,0.003674392312040701,0.015262860373092142,0.006500847936687394,0.49039005087620124,0.39542114188807237,0.08875070661390616
H2V,0.011800486618004867,0.01508515815085158,0.012530413625304136,0.4597323600973236,0.4072992700729927,0.09355231143552312
H2W,0.002402691013935608,0.013455069678039404,0.010571840461316675,0.4810187409899087,0.3998077847188852,0.09274387313791446
H2X,0.00472972972972973,0.01418918918918919,0.006756756756756757,0.5597972972972973,0.35033783783783784,0.06418918918918919
H2Y,0.009985734664764621,0.016405135520684736,0.009985734664764621,0.5178316690442225,0.40014265335235377,0.0456490727532097
H2Z,0.005681818181818182,0.015151515151515152,0.00946969696969697,0.5265151515151515,0.38825757575757575,0.054924242424242424
H3A,0.0053475935828877,0.0066844919786096255,0.0106951871657754,0.49732620320855614,0.4411764705882353,0.03877005347593583
H3B,0.014326647564469915,0.02865329512893983,0.017191977077363897,0.4699140401146132,0.4326647564469914,0.03724928366762178
H3C,0.006101281269066504,0.01016880211511084,0.007321537522879805,0.5914175310148464,0.34940004067520847,0.03559080740288794
H3E,0.007510109763142692,0.01415366839976892,0.007317542846139034,0.5315809743886001,0.3961101482765261,0.043327556325823226
H3G,0.00723589001447178,0.010130246020260492,0.005426917510853835,0.546671490593343,0.39037626628075256,0.04015918958031838
H3H,0.003614122880177926,0.008618293021962747,0.006672226855713094,0.6171809841534612,0.3247150403113706,0.03919933277731443
H3J,0.0034396497811131957,0.011882426516572859,0.006566604127579738,0.5340838023764853,0.3792995622263915,0.0647279549718574
H3K,0.003204443494979705,0.009826960051271096,0.006622516556291391,0.5298013245033113,0.36552018799401836,0.08502456740012818
H3L,0.005311379630859116,0.012348957641747444,0.0070375780108883285,0.5511884211924047,0.34324790864427035,0.08086575487983004
H3M,0.0030950626381724394,0.008548268238761975,0.005747973470891673,0.5775976418570375,0.33411938098747235,0.07089167280766397
H3N,0.0002989983555090447,0.006577963821198983,0.0020929884885633127,0.5965017192405442,0.29810136044251756,0.09642696965166692
H3P,0.011611030478955007,0.01098901098901099,0.011611030478955007,0.47273481235745385,0.4439145759900477,0.04913953970557744
H3R,0.010042735042735043,0.011965811965811967,0.010897435897435897,0.47841880341880344,0.43333333333333335,0.05534188034188034
H3S,0.00212718316166592,0.008396775638154948,0.005150022391401702,0.5610165696372593,0.3367666815942678,0.08654276757725034
H3T,0.003237410071942446,0.011870503597122302,0.008273381294964029,0.581294964028777,0.3316546762589928,0.06366906474820144
H3V,0.001579778830963665,0.013164823591363875,0.003686150605581885,0.6298051606108478,0.3080568720379147,0.04370721432332807
H3W,0.0018898828272647095,0.007055562555121583,0.004661710973919617,0.5042207383142245,0.3929696358825753,0.08920246944689429
H3X,0.00492772667542707,0.009526938239159002,0.006789312308366185,0.5189443714410863,0.39837932544897064,0.0614323258869908
H3Y,0.017168291649003815,0.01271725307333616,0.015472657905892327,0.41564222128020345,0.5004239084357779,0.03857566765578635
H3Z,0.008054963278843875,0.012556266287609572,0.0111348021795783,0.5046197583511016,0.42027955460791283,0.0433546552949538
H4A,0.004345783415550857,0.013037350246652573,0.008339206013624619,0.4759220108057317,0.4209537232793047,0.07740192623913554
H4B,0.0024740992732333383,0.010360290706664605,0.0063398793876604295,0.5443018401113344,0.35874439461883406,0.07777949590227308
H4C,0.004596322941646682,0.011590727418065548,0.0037969624300559553,0.5745403677058354,0.329136690647482,0.07633892885691447
H4E,0.0011404675917126021,0.008933662801748716,0.003706519673065957,0.5513210416270671,0.3363429005892416,0.09855540771716403
H4G,0.0020166073546856464,0.01162514827995255,0.0043890865954922895,0.5670225385527876,0.3232502965599051,0.09169632265717675
H4H,0.0037079292641186536,0.013548203080433542,0.006702795208214489,0.5242441528807759,0.35767256132344555,0.09412435824301198
H4J,0.0027318013819701108,0.008677486742728587,0.004660131769243131,0.556644705126145,0.34758155230596177,0.07970432267395147
H4K,0.005607476635514018,0.007476635514018692,0.00485981308411215,0.5521495327102803,0.36598130841121496,0.06392523364485982
H4L,0.0019461077844311378,0.009505988023952095,0.0055389221556886225,0.5663922155688623,0.3404191616766467,0.07619760479041916
H4M,0.0012513407222023596,0.007329281372899535,0.0041115480872363245,0.5316410439756882,0.3728995352163032,0.08276725062567036
H4N,0.0014457395861570434,0.005782958344628174,0.004246860034336315,0.6025119725309479,0.3130026204029999,0.0730098491009307
H4P,0.0023333333333333335,0.006666666666666667,0.004333333333333333,0.5716666666666667,0.364,0.051
H4R,0.004542790152403282,0.011283704572098477,0.0051289566236811255,0.5453546307151231,0.37624560375146543,0.05744431418522861
H4S,0.0034965034965034965,0.017482517482517484,0.0034965034965034965,0.486013986013986,0.4020979020979021,0.08741258741258741
H4T,0.0,0.0,0.0,0.48484848484848486,0.45454545454545453,0.06060606060606061
H4V,0.000813228517213337,0.007996747085931146,0.00623475196530225,0.5424234209812957,0.3598536188669016,0.08267823258335592
H4W,0.0017456576765296325,0.007157196473771494,0.005760670332547788,0.5586104564894824,0.36213668499607227,0.0645893340315964
H4X,0.003430531732418525,0.009948542024013723,0.010291595197255575,0.4614065180102916,0.43430531732418526,0.08061749571183534
H4Y,0.0,0.0,0.0,0.5,0.5,0.0
H4Z,0.0,0.0,0.0,0.0,0.5,0.5
H5B,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222,0.0
H6Y,0.0,0.0,0.0,1.0,0.0,0.0
H6Z,0.0,0.0,0.0,1.0,0.0,0.0
H7A,0.009769539078156312,0.01377755511022044,0.006262525050100201,0.5298931195724783,0.33592184368737477,0.10437541750167001
